,Code,current_price_change,current_PED
133,AROW,3.3695039684506463,4.974917951515198
134,ARQT,-0.761209800015933,31.278530319795472
135,ARTNA,0.0,inf
136,ARVL,3.849193442462036,5.204416987454645
137,ARVLW,,
138,ARVN,2.4601535030410404,11.026889140133372
139,ARWR,1.9138788972502847,4.383394364285568
140,ASMB,1.6110511208389304,5.763108545406418
141,ASML,-1.116462364733115,15.38822123252728
142,ASND,1.4276398141137407,37.08449449729815
143,ASO,-1.4420790387427405,44.9727486132646
144,ASPS,6.549890349244539,12.378998236273212
145,ASTE,-1.6164916505639164,32.68898763247327
146,ASYS,-3.3837944238246696,20.593903134467045
147,ATAX,2.401369855787026,48.67013705462516
148,ATEC,-0.4277402737747543,131.99764277553209
149,ATHA,1.9292637368455805,22.221118964430424
150,ATLC,0.8470543011550695,95.75860462585361
151,ATNI,-1.7054455394848869,23.208687065091407
152,ATNX,3.098929895619839,2.894789995237012
153,ATRA,-2.1386648388402243,28.24365272110855
154,ATRI,-1.5062364158539379,83.8122976068153
155,ATRO,0.23350267315521506,102.46726534129954
156,ATSG,-1.042056895564002,6.926486191881997
157,ATVI,-0.38282578839685283,74.6310658498882
158,AUB,-0.7721988008104047,105.335913053712
159,AUBAP,0.23027913229362518,45.71111452709379
160,AUDC,-7.006371941613507,1.8629658384852261
161,AUTL,-3.8818568932405055,41.66509181187559
162,AVAV,-0.6498381924498231,62.03798330494838
163,AVGO,-1.5450259316153694,11.798603799351648
164,AVGOP,-1.4952059456845075,67.9768192172112
165,AVID,1.4223508704099475,19.045896236657327
166,AVIR,-23.070536350567966,5.572923982584105
167,AVNW,0.47818243475610933,28.8951784479914
168,AVO,0.5398802962039877,22.632145687843753
169,AVRO,-0.8650469575293598,24.343231108902938
170,AVT,-1.6359859174310039,23.23119915334474
171,AXNX,2.5616370438257787,15.946564649257846
172,AXON,-0.6791373309574411,38.86918642910611
173,AXTI,-0.6980796111671768,31.483021625094626
174,AY,-0.9246505557717731,28.039071511735287
175,AZN,-0.5552840568919819,4.451743839405953
176,AZPN,0.22918908549178535,152.06896454996885
177,BAND,-1.4328727413364215,24.30182916240774
178,BANF,-0.05731611576018819,509.5815004150179
179,BANFP,0.0,
180,BANR,0.9016827762714454,3.4751855850384996
181,BANX,0.4028193609719295,270.3946193912396
182,BATRA,-1.0311143663194444,17.79913244927552
183,BATRK,-1.3316499331175173,15.993446614793516
184,BBBY,-0.7222981894761846,107.813077766439
185,BBIO,1.6315550939237977,6.582345409211996
186,BBQ,-4.171238173548627,1.333724449459018
187,BBSI,1.2838823059817008,4.320094321116758
188,BCEL,-2.106971034577417,18.082559011672956
189,BCML,-0.8796033134388174,46.079364234470084
190,BCOR,1.9856210987627538,47.07723718972195
191,BCOV,-0.15411651200468462,131.27509809620696
192,BCPC,0.7711455309898262,10.26171950012342
193,BCRX,0.32467501051692976,85.04597343309442
194,BCYC,5.30351995094275,7.899519985389942
195,BDSI,-0.28694377108204305,59.46201273609141
196,BDTX,-1.2502246218985358,0.5974649993002834
197,BEAM,0.47703431319255857,43.13446371518316
198,BECN,-1.3829833320386584,21.267846659231957
199,BELFA,2.364360713566938,9.479853465182234
200,BELFB,-2.953337217880272,10.450253021852184
201,BFIN,-0.2877672306426864,29.1475093398847
202,BFST,-0.811794643133274,35.62856341530276
203,BGCP,-1.4010494425848816,25.428648752669087
204,BGFV,0.0,inf
205,BGNE,8.326658809462682,14.557113962009813
206,BHF,0.36610743102789434,35.85755806414248
207,BHFAL,-0.18371940760688335,22.96659529693767
208,BHFAN,0.22710587856831035,130.0647157382004
209,BHFAO,0.0,inf
210,BHFAP,0.0,inf
211,BIDU,-0.26374479840079784,71.26781232443308
212,BIIB,0.07850294283357746,105.44544546981223
213,BILI,0.3986675427374407,128.99506002571775
214,BIOX,2.862986190249899,1.7853395089770328
215,BJRI,4.892585917569158,4.70791070939586
216,BKCC,2.890930265760275,13.342726121884075
217,BKNG,1.6481438974694371,22.922893999372985
218,BL,-0.19903621472690194,380.80741490768304
219,BLDR,-1.8381978847366527,9.404405587883314
220,BLI,0.2836908290854019,100.81492331355645
221,BLKB,3.598690523014959,14.513514420898222
222,BLMN,0.3477064811887239,62.79303176005332
223,BLU,-2.1712944029440813,35.59299667074362
224,BLUE,1.5920383028506544,2.3478634850488387
225,BMBL,5.5491664125518385,0.12278271517257426
226,BMEA,0.5283249392078104,45.4610620858598
227,BMRN,0.8612650063094994,56.22540217977225
228,BMTC,-0.6847076220938,2.754250162481933
229,BNTX,1.680966082120657,18.60321968113444
230,BOKF,0.5326698220116354,24.34310230593363
231,BOKFL,-0.04731523989134941,2031.1404174338059
232,BOLT,2.6490078034855813,5.842069277119936
233,BOOM,3.6527058457451016,7.445336028549813
234,BPFH,-1.0097648738606024,32.61725565265539
235,BPMC,-1.974951461928463,1.684255994527659
236,BPOP,-1.9740731730294732,4.072173533841127
237,BPOPM,0.5473001957231994,91.3575408719346
238,BPOPN,-0.5797160420440821,100.84512799646313
239,BPRN,1.6213253602426974,4.866526594872675
240,BPY,0.27971601152753495,166.34827460906507
241,BPYPN,-0.004079473754113923,5847.1294208277895
242,BPYPO,0.09806656532797361,566.5086298246061
243,BPYPP,0.5830889091029541,62.74406060980107
244,BPYU,0.7244417404628316,14.130464590263687
245,BPYUP,0.03977024887278121,1208.415069583828
246,BRKL,0.5157957609638419,67.63183732598219
247,BRKR,-0.860459598537165,31.502260884130084
248,BRKS,1.8500269609911788,7.4665953460304655
249,BRP,-0.9386482735937204,73.7489311643828
250,BRY,8.7237472837037,11.329332511333552
251,BSET,7.0552123010645635,4.757133384161151
252,BSRR,-0.8368114890327799,28.49893768780537
253,BSVN,1.2571498325892856,104.72760528959125
254,BSY,-0.36704808972574854,78.84080840133659
255,BTRS,2.1854534746585546,7.957075787186984
256,BUSE,-0.7197133287824397,31.861911073916126
257,BVS,-0.8780825123150726,47.21318092033341
258,BYND,0.5378763016735311,77.98315081607456
259,BZUN,-0.1648737554274788,183.47148589158127
260,CABA,0.79893608384342,62.132062705327726
261,CAC,0.297744339186457,129.11726896912938
262,CACC,0.7451787328503635,43.750417772979574
263,CAKE,1.7950238857955498,13.882423289549997
264,CALA,3.0634544536252117,21.625700313935152
265,CALB,-4.61580441613096,16.850319200260298
266,CALM,-0.9342011816244918,31.93966820119367
267,CALT,4.220557407379576,41.500508723527716
268,CAMP,0.9164618608764304,68.50329400934808
269,CAR,0.3847069056076524,75.30781721992615
270,CARE,0.3034898510925812,196.28028602521005
271,CARG,-3.39988380216508,8.672183919138774
272,CASA,0.42918413214896944,26.8644383530551
273,CASH,7.634216511826213,8.755561712826772
274,CASS,0.0432255422309549,975.0635580582357
275,CASY,1.147517863022596,7.984359913251765
276,CATM,0.0,inf
277,CATY,-2.341461181640625,22.96426763231021
278,CBAY,2.823020931649717,13.07533418724733
279,CBNK,0.22568785832467292,334.5683810856544
280,CBRL,-0.8550600177965608,14.534743751543296
281,CBSH,-0.4499562573859645,162.81151785834555
282,CBTX,0.095528377330349,12.101842368409736
283,CCB,3.7513022755715975,6.6643523138083225
284,CCBG,-0.11850952851192409,256.81295834058943
285,CCCC,4.612897610879806,13.732890177354378
286,CCD,0.8415161272162561,14.777879946681212
287,CCLP,0.5665717022269444,177.97275469799428
288,CCMP,0.29265599094093914,33.11967530080439
289,CCNE,0.23990952715676248,146.59167276744535
290,CCNEP,0.14798005391735225,1059.3100394753628
291,CCOI,-0.712165527201084,39.36919452948132
292,CCRN,1.4847796019326525,6.286005896891814
293,CCXI,0.08699633737621004,35.48646318738273
294,CD,0.7017570629454495,58.70180529969728
295,CDK,0.25589360627163854,0.5047302698665053
296,CDNS,0.3909512548750603,199.4514523076613
297,CDW,-0.7988655596419227,13.72689144353943
298,CDXS,0.8538361030343593,23.026362744024752
299,CECE,-1.996009225196735,70.52015198734102
300,CENT,0.6548074283340027,55.648304858353626
301,CENTA,0.8384523865753302,75.30929070173724
302,CENX,0.7462620177494923,26.19315017401305
303,CERN,-0.7177045500809559,14.323457151825083
304,CERT,-0.6397534793350329,49.74198318947965
305,CEVA,-1.504797931070272,21.90615029610713
306,CFB,0.5494500096186173,18.341103291343902
307,CFFI,0.8188828623754659,0.9429929574551414
308,CFFN,-0.6106864227211516,61.49294231254702
309,CG,1.1352874513740014,59.040197056288626
310,CGBD,0.5767838815150069,95.3169779947436
311,CGC,4.539676800170681,13.028841142453354
312,CGEM,-4.271606897269399,22.155734728698242
313,CGNT,1.1934532156742133,23.452112052933057
314,CGNX,-0.32933199151413434,86.94437109938163
315,CGO,-0.062442888963192576,202.2901111256111
316,CHCO,-0.7022861929486235,29.652149251878303
317,CHDN,0.26455110231075935,160.15507032398244
318,CHEF,-7.394320691695816,11.624291815356196
319,CHI,-1.1158521832945176,74.98943972828822
320,CHK,-1.4830706767682966,12.45069732890656
321,CHKEL,-2.601712284925056,75.85986103289783
322,CHKP,-1.0654508321610918,33.35603541102789
323,CHMA,4.297516596593278,2.9916481576562997
324,CHMG,-0.20382776851617349,272.35399959935273
325,CHNG,-0.04313232133209193,2403.038295551107
326,CHNGU,-0.46296373516150996,308.57091389092403
327,CHRW,-3.112185032276126,10.788768015894552
328,CHSCL,0.3456632689642164,126.85833675957797
329,CHSCM,-0.32125702141241436,14.148965602278025
330,CHSCN,0.035849539557689984,425.6970763082848
331,CHSCO,0.10454357768223273,65.96820079278773
332,CHSCP,-0.43529572781365217,96.16557765574791
333,CHTR,-0.12249645304174916,117.05105835229145
334,CHUY,2.0128901652765143,8.61160191323352
335,CHW,0.0,inf
336,CHX,6.371850255995564,2.179534490235819
337,CHY,-0.7509439018109367,125.35059028845293
338,CIGI,0.3530728942967956,265.9447509443973
339,CIH,-0.904976496891065,132.74247993106817
340,CINF,-1.5521150146369218,1.9272627939940394
341,CLAR,-0.9473700272409539,53.28057855967727
342,CLBK,-0.7709217556430107,63.96077863860671
343,CLMT,-0.8271330041986911,49.384509116850325
344,CLNE,2.3326173841277447,9.125555577618654
345,CLOV,12.765959913792479,12.856972280239333
346,CLOVW,10.491800843884496,13.379915029159449
347,CLVS,0.0,inf
348,CMCO,0.6506223409647252,40.076242277006166
349,CMCSA,-0.3690051054656484,2.9232197109265683
350,CME,-1.8531268992407417,1.1598878150149308
351,CMPR,-1.0262889723611626,31.782496576991687
352,CMPS,-8.222108666124775,8.218845885503022
353,CMTL,0.4016079484807528,112.30817950040446
354,CNBKA,0.14030485866787587,403.2834898979619
355,CNDT,-0.2967356216352338,21.08116501489006
356,CNOB,-0.702275138095957,156.99799073937706
357,CNSL,-0.5996995711468198,61.396181331791425
358,CNST,-0.8163279428746901,1.2359529179546598
359,CNXC,-0.46017317597548013,138.74976681976673
360,CNXN,0.44336237794247435,53.4476618752022
361,COGT,0.8172871924212455,8.957712436267892
362,COHR,-0.1456604963752718,55.172501935750134
363,COHU,1.7035060173096361,16.48650515166292
364,COIN,-1.3165610490418331,26.942622258295675
365,COKE,-2.219812887817497,30.300111975076447
366,COLB,1.3275303485182992,14.075099019861597
367,COLL,-2.8985499962389127,16.86163650745722
368,COLM,-0.5927418934350388,40.908625191464246
369,COMM,-0.9022648173167293,106.5307676517654
370,CONE,-1.127767380179241,20.78767025399673
371,CONN,1.4612817745310422,4.425514554556383
372,CORE,0.8442791170371324,8.437560245452794
373,COST,-0.1676115510726405,214.20312189265738
374,COUP,1.0191731993082442,92.53355131470924
375,COWN,1.6541486446612172,13.639766087561178
376,COWNL,0.9007386328924498,47.24255176300698
377,CPIX,-1.0362684059445533,141.60637223902745
378,CPLP,-0.6389846445866434,72.20019753875842
379,CPRT,-0.5581415097320526,3.1980337333671924
380,CPSI,-2.727876611419333,16.06100942272269
381,CPTA,-3.365035504543475,9.627657171402916
382,CPTAL,0.039581352645731836,2565.310550330844
383,CPZ,0.7241203223460599,23.094666666620565
384,CRAI,1.9047619047619049,12.220338983050846
385,CRCT,2.408698280488883,25.658459749037124
386,CREE,-3.409335123071675,2.020694537603254
387,CRESY,0.35523945589575917,266.44769753009103
388,CRMT,-0.23365673606863224,69.09065849959356
389,CRNC,-0.6101265743238911,27.60485845924597
390,CRNT,-0.2828851642908047,81.96462892636217
391,CRNX,-0.558027196960674,68.2208986366947
392,CROX,0.601339201133239,154.86414226435642
393,CRSR,-0.9793792374047061,58.22544649766304
394,CRTO,0.414185479907047,82.02401568310583
395,CRTX,2.469138919360397,5.184673413201664
396,CRUS,-1.8186025333840905,12.665050334425985
397,CRVL,0.24061078687660253,306.3537678128566
398,CRWD,-0.4575390130101489,14.275385030910858
399,CSCO,-0.5074128077567894,18.969016726189487
400,CSGP,-8.298129615907628,11.204546231650305
401,CSGS,-0.4142562469358807,108.46890309369498
402,CSII,1.897253761109536,19.971300506391472
403,CSIQ,-3.4829234378999594,6.897446679746594
404,CSOD,0.9563000193852623,22.264545326359418
405,CSQ,0.11092876872980847,356.43560384506185
406,CSTE,1.921021041529752,30.965910691188984
407,CSTR,2.584257958295963,24.602902627996357
408,CSWC,0.4089995184042177,157.48098922681461
409,CSWI,-1.1249432785771456,22.410093480890648
410,CSX,-0.4129369508660537,57.99535351712424
411,CTAS,-1.4237381594892025,36.24404056661819
412,CTBI,-0.7371871675508118,1.8455885799087748
413,CTG,-2.7844450277286636,3.610239393550584
414,CTLP,-0.5703461951091646,34.76052870951159
415,CTMX,3.699893689327311,1.3330128917765123
416,CTRE,0.45128455528846156,64.78216969060861
417,CTRN,0.34045831059630854,112.66907222543779
418,CTSH,0.2997724951945822,34.9336918983365
419,CTXS,-1.3125349766094823,37.16914937065332
420,CUTR,-1.6596096921991574,42.50107089042478
421,CVBF,-1.1090562260190466,13.734654646945645
422,CVCO,-1.4516402417282408,30.064793261143375
423,CVET,-4.074400856843869,8.465185602208901
424,CVGI,6.007750729128822,1.9324955229270318
425,CVGW,0.025725772782927432,1152.6272589697098
426,CVLG,-0.846263757883842,54.695089701447884
427,CVLT,-1.097877894765698,28.219359640099018
428,CWCO,-0.7578960217927632,9.499583911047276
429,CWST,0.39073414977255716,73.9604000003158
430,CYBR,-2.656263812421499,17.967937084308296
431,CYCN,-4.799995422363281,22.021456147924063
432,CYTK,0.7075052338448089,39.909257416684234
433,CZR,0.8122540988257667,29.20673399569352
434,DADA,-3.1059524086715786,8.758168552680088
435,DAKT,-1.277961671966275,20.279348696442025
436,DBTX,1.3619708737160803,40.440317112754514
437,DBVT,2.0917153861498563,5.303851401656414
438,DBX,0.6426009096801779,25.371624513478256
439,DCBO,1.209140591588051,122.07723131198583
440,DCOM,0.6079050615757656,4.818376408241132
441,DCOMP,0.20310138035261033,38.87091672345592
442,DCPH,2.6900130916435407,8.51668086182652
443,DCT,0.99433533540624,81.31892618225764
444,DDOG,-2.4169243480666753,23.338493877907396
445,DFH,2.11599101034916,5.494070439330926
446,DGICA,-0.6455802643469498,49.06316053022018
447,DGICB,-2.217874457142822,66.65214366865416
448,DGII,0.5976566400371914,4.752288347727196
449,DHC,0.44843008575317955,14.046960329423726
450,DHCNI,-0.12990121800664273,796.894667565049
451,DHCNL,,
452,DHIL,3.2362460128051724,9.901657280761475
453,DIOD,-2.533204129366815,5.082200580584068
454,DISCA,-3.9738474328533493,19.110523525485508
455,DISCB,-3.3145186684884336,19.296735743568
456,DISCK,-3.7156429771203667,20.652216712808844
457,DISH,-2.070193788892155,9.143223099869502
458,DKNG,0.9425981485137865,59.99587642210072
459,DLTH,-4.609401145048583,8.648879872516002
460,DLTR,-0.8469776972532381,6.393157376307419
461,DMLP,1.631321390613368,0.9129787120413274
462,DMRC,-2.3834685003345184,23.522382659971207
463,DNLI,3.00136865006433,5.636513455708867
464,DOCU,0.9863292711439774,15.716730546630929
465,DOOO,-1.2749730038832336,2.3231935153046703
466,DORM,1.9101514937366793,10.755266824138458
467,DOX,-0.5324969652607636,64.55481143547722
468,DOYU,0.19083496233737202,183.61584350931625
469,DRNA,0.8222331667626143,20.257114252768275
470,DRTT,1.7699168569707597,16.67855218100198
471,DRVN,5.139113078496505,2.2020213788345724
472,DSEY,1.9813211561026924,17.421038441498574
473,DSGN,5.991827751618714,6.648529853423546
474,DSGX,3.1386020094848215,1.4194687596712516
475,DSP,-4.486498544442359,6.930004054309857
476,DSPG,-1.1323414445594298,133.19774451403703
477,DTIL,1.0141929659362723,15.242118238355305
478,DWSN,2.1598252118848627,4.160070411698501
479,DXCM,0.9605005016763295,40.16068423656337
480,DXPE,0.24352618699441697,30.991204290870698
481,DYN,1.326611881714624,0.9513980235868287
482,EA,0.36875891931787563,105.98006989054498
483,EAR,1.3877633157843046,27.206514522549043
484,EBAY,0.9998370095086605,32.44311979007355
485,EBC,0.14127943080081115,583.0187135649202
486,EBIX,-3.7161054183400024,2.945876700533029
487,EBON,-1.3452902572595387,15.286896057457652
488,EBSB,0.3095277273166991,73.92230184364566
489,EBTC,1.281311704866405,10.890003048514938
490,ECHO,0.28990224630926964,117.7857084521763
491,ECOL,1.2163664165296053,0.08514973505249748
492,ECOR,0.0,inf
493,ECPG,1.0058010942646827,2.9127207529598875
494,EDIT,-0.5892234093318236,62.2867709523392
495,EEFT,2.2103079375289365,6.037086239901495
496,EFSC,1.8972164718101099,31.088648990911437
497,EGLE,-1.2631572184470221,7.124584721480399
498,EGLX,0.48076876235256094,165.75274208793635
499,EHTH,0.9875910935215969,7.342006633827033
500,EM,8.371037990327759,1.7024999403956411
501,ENDP,-0.8257590973815262,33.7139716249368
502,ENSG,0.44040357778152833,52.70979144002945
503,ENTA,1.1274843069595681,13.594481803711405
504,ENTG,0.00871380079606652,2736.141908485136
505,EPAY,1.2942353483805975,2.2813493359591637
506,EPZM,1.699033241625128,9.217171726255673
507,EQBK,0.33829627892482705,22.877306130113546
508,EQIX,-0.91468133280861,42.86344850754397
509,ERIC,-0.7097259076420921,56.86648408439737
510,ERIE,-1.1243336186569173,16.87724212707747
511,ERII,-0.8291036274107347,44.83245332521357
512,ERYP,-1.379315606478987,130.18198514696203
513,ESGR,-1.2417487193564154,46.27658038573172
514,ESGRO,0.0,inf
515,ESGRP,-0.20421873964830842,420.72817492309997
516,ESLT,-1.4936624303529065,12.957973847614596
517,ESSA,0.6557402063588627,31.297667329195956
518,ETSY,1.8431861825410008,10.14805838492908
519,EVLO,-2.692777810072746,11.900053088361547
520,EWBC,-0.32347802051352925,11.231553983704103
521,EWTX,6.835067412233091,7.345824407094853
522,EXC,0.15703801149997487,157.82192940236044
523,EXEL,0.48603013881272605,116.7826497586392
524,EXFO,-2.8608617086061168,2.2076528392424186
525,EXLS,-1.6424924734386035,10.215281811798251
526,EXPD,-0.3294597066086813,65.90986050358481
527,EXPE,0.29322446195324625,20.030542698715614
528,EXPO,-0.9858277612886422,28.21045620709725
529,EXTR,3.9103467891008075,8.300514687343062
530,EYE,0.4880429623171198,25.95615550148835
531,EZPW,0.964323843522735,4.722253590552634
532,FANG,5.349694000431366,13.556488018176786
533,FANH,-1.8292665641127552,67.00099181780749
534,FARM,-2.44150328566514,9.94666124169151
535,FARO,0.12451254607689621,124.45982327620708
536,FAST,-0.4247127875355723,60.174449410881955
537,FB,1.1561068012764342,64.88402146290747
538,FBIZ,-1.2372758889087958,41.38747867604632
539,FBNC,-0.9085600386259767,24.231521288948908
540,FCBC,0.10440468767688486,52.4275713315331
541,FCFS,0.9628673594093862,26.052529757444123
542,FCNCA,-2.1990826929057214,12.595947667539328
543,FCNCP,-0.6304471772459561,145.91080989166176
544,FCRD,0.0,inf
545,FDMT,0.685478866698005,159.09933733598902
546,FDUS,-0.11975180026016465,114.5896114616157
547,FDUSG,0.015537682157928424,12871.932761087268
548,FDUSZ,0.0,
549,FELE,-0.8207241396616075,34.27550963475215
550,FEYE,-6.608704750582298,5.996598373732311
551,FFBC,0.3642993437192025,22.60452744375163
552,FFIC,2.705056412831463,7.308462611826249
553,FFIN,-0.04032394233691631,1599.5855540587222
554,FFIV,-9.509233603135952,11.148912790480171
555,FFNW,-0.7173560070655363,117.05410538394456
556,FGEN,3.244226991305506,9.599578396933229
557,FHB,1.2107867265471262,17.99093887297867
558,FIBK,-1.839459135892928,1.2408286724741588
559,FISI,0.7380050662787645,26.07296804114406
560,FISV,1.4362612156737173,38.975685449271275
561,FITB,1.3915224348356323,6.573592736968264
562,FITBI,-0.17558994342660017,407.1940276389404
563,FITBO,0.00730833015046722,5721.988601665509
564,FITBP,0.0,inf
565,FIVE,-1.3635596751696408,18.03558219007395
566,FIXX,1.1544000820737916,14.33101065647644
567,FIZZ,-3.081258316201574,12.788419803805597
568,FLDM,0.0,inf
569,FLEX,-0.7654526915749992,109.578970841245
570,FLIR,1.1327674812652162,24.964864528516877
571,FLWS,2.0358306631616805,27.617970041004746
572,FLXS,7.840303817977105,5.520026969536061
573,FMBI,-1.4012108323149226,15.589040308471015
574,FMBIO,1.2820534591513235,43.95572646208153
575,FMBIP,1.740983406473214,95.73133554689682
576,FNCH,4.316542616394491,13.392903416273862
577,FNKO,0.4610437224727663,69.7215025604762
578,FNLC,-1.0281897405133495,2.0053260491333624
579,FOCS,0.08580205157402088,468.03448917834527
580,FORM,-1.4281250524308677,36.750117431875196
581,FORR,-0.04636174585619237,925.5279350822742
582,FORTY,2.8556368053130603,0.542921842866939
583,FOSL,0.07946149266208807,797.576552533867
584,FOX,-0.998243427906571,5.854179218465502
585,FOXA,-1.2089332291618524,39.36737529210793
586,FOXF,-2.3344402045534673,33.691882636292654
