time,low,high,open,close,volume
2020-05-18 20:00:00,9650.0,9712.44,9695.97,9680.84,304.43219561
2020-05-18 21:00:00,9671.22,9720.0,9680.83,9685.01,347.07939231
2020-05-18 22:00:00,9666.14,9745.68,9685.01,9716.35,445.95079513
2020-05-18 23:00:00,9695.64,9749.74,9715.51,9728.52,427.18808168
2020-05-19 00:00:00,9570.0,9737.3,9728.52,9635.71,1115.10444472
2020-05-19 01:00:00,9622.85,9661.76,9635.71,9648.41,315.05731661
2020-05-19 02:00:00,9528.85,9651.1,9645.14,9602.27,994.48149156
2020-05-19 03:00:00,9477.0,9625.95,9604.68,9521.15,840.57200117
2020-05-19 04:00:00,9463.22,9565.0,9519.07,9520.02,651.72247487
2020-05-19 05:00:00,9515.0,9598.0,9520.01,9594.81,460.60214821
2020-05-19 06:00:00,9575.0,9610.11,9594.81,9577.62,192.92387104
2020-05-19 07:00:00,9540.67,9614.3,9577.63,9561.39,241.86162078
2020-05-19 08:00:00,9563.48,9825.0,9563.48,9798.33,1638.30022087
2020-05-19 09:00:00,9763.12,9811.36,9798.33,9783.33,426.90912926
2020-05-19 10:00:00,9751.87,9800.0,9783.33,9789.73,357.18193421
2020-05-19 11:00:00,9691.14,9898.0,9789.74,9749.4,1184.05686578
2020-05-19 12:00:00,9551.0,9755.05,9745.02,9613.71,1442.28653483
2020-05-19 13:00:00,9588.96,9682.68,9613.71,9665.81,854.12695109
2020-05-19 14:00:00,9662.78,9732.82,9665.81,9699.01,586.9283817
2020-05-19 15:00:00,9644.58,9731.43,9699.01,9685.91,552.46747366
2020-05-19 16:00:00,9664.24,9729.96,9685.91,9697.89,446.52362561
2020-05-19 17:00:00,9618.38,9717.51,9696.17,9662.9,461.77447032
2020-05-19 18:00:00,9651.63,9720.0,9665.32,9702.4,329.47712288
2020-05-19 19:00:00,9635.62,9720.0,9702.31,9641.38,505.74854468
2020-05-19 20:00:00,9618.3,9701.19,9641.38,9688.52,357.85033656
2020-05-19 21:00:00,9665.15,9699.76,9692.39,9688.58,261.6168061
2020-05-19 22:00:00,9655.18,9771.87,9688.58,9759.01,392.92084728
2020-05-19 23:00:00,9709.99,9796.19,9759.01,9783.76,619.13149405
2020-05-20 00:00:00,9733.15,9809.25,9783.57,9746.73,987.11094849
2020-05-20 01:00:00,9734.56,9768.27,9745.87,9742.77,392.27075816
2020-05-20 02:00:00,9705.04,9742.77,9742.77,9729.02,451.01316251
2020-05-20 03:00:00,9712.66,9776.48,9729.02,9720.82,376.35131925
2020-05-20 04:00:00,9700.0,9748.24,9720.72,9728.73,252.06646945
2020-05-20 05:00:00,9716.21,9745.21,9728.72,9745.21,200.19855066
2020-05-20 06:00:00,9639.87,9836.99,9745.21,9715.92,876.23901437
2020-05-20 07:00:00,9700.0,9778.0,9715.92,9760.55,510.88268767
2020-05-20 08:00:00,9738.6,9789.78,9760.55,9774.31,354.81867829
2020-05-20 09:00:00,9742.33,9795.0,9774.31,9782.84,263.39408464
2020-05-20 10:00:00,9725.48,9805.15,9781.57,9772.22,213.13344232
2020-05-20 11:00:00,9709.73,9778.93,9773.53,9720.0,201.22451695
2020-05-20 12:00:00,9713.38,9782.37,9720.02,9763.28,335.93142314
2020-05-20 13:00:00,9744.12,9792.07,9763.27,9782.03,316.09875636
2020-05-20 14:00:00,9758.56,9796.97,9782.03,9766.57,426.66719641
2020-05-20 15:00:00,9294.54,9766.57,9766.57,9408.77,4814.61211086
2020-05-20 16:00:00,9333.5,9519.99,9404.58,9489.8,2137.93455142
2020-05-20 17:00:00,9441.0,9545.0,9489.79,9536.5,876.92844211
2020-05-20 18:00:00,9501.62,9544.5,9536.5,9534.21,469.32776605
2020-05-20 19:00:00,9484.74,9539.0,9534.22,9533.45,413.73155842
2020-05-20 20:00:00,9513.93,9597.0,9533.45,9592.7,481.73161023
2020-05-20 21:00:00,9541.0,9592.7,9592.7,9550.0,389.96125993
2020-05-20 22:00:00,9500.0,9569.0,9549.99,9518.95,344.28355512
2020-05-20 23:00:00,9440.0,9546.49,9518.95,9509.41,809.63738774
2020-05-21 00:00:00,9475.54,9568.0,9509.4,9555.0,427.57814345
2020-05-21 01:00:00,9501.59,9556.6,9554.99,9510.01,281.64155177
2020-05-21 02:00:00,9450.0,9525.0,9508.39,9463.09,425.70320201
2020-05-21 03:00:00,9440.0,9492.02,9463.09,9469.0,412.16513804
2020-05-21 04:00:00,9418.0,9488.34,9469.0,9473.67,591.07929855
2020-05-21 05:00:00,9473.55,9509.39,9473.67,9490.0,328.06354706
2020-05-21 06:00:00,9475.43,9520.94,9489.99,9478.89,241.65455667
2020-05-21 07:00:00,9436.0,9486.18,9479.17,9443.26,310.61900509
2020-05-21 08:00:00,9246.79,9498.64,9443.28,9366.99,1530.83288467
2020-05-21 09:00:00,9282.48,9421.96,9366.99,9286.39,580.72050553
2020-05-21 10:00:00,9215.01,9362.0,9286.38,9359.9,905.8607415
2020-05-21 11:00:00,9328.24,9378.01,9359.9,9374.02,372.59691311
2020-05-21 12:00:00,9304.97,9381.44,9375.56,9347.33,480.10438487
2020-05-21 13:00:00,9235.02,9377.85,9347.32,9281.84,820.5193354
2020-05-21 14:00:00,8921.32,9305.0,9278.74,9071.05,6211.32042764
2020-05-21 15:00:00,9038.99,9140.0,9071.05,9074.23,1833.99813186
2020-05-21 16:00:00,9026.82,9123.03,9073.27,9069.17,1532.06492937
2020-05-21 17:00:00,8960.0,9091.02,9069.16,8991.11,1430.13769477
2020-05-21 18:00:00,8800.0,8990.92,8989.82,8815.27,3546.09580705
2020-05-21 19:00:00,8800.0,9090.0,8815.26,9059.19,2744.46302815
2020-05-21 20:00:00,9001.47,9080.78,9059.18,9055.79,584.8355549
2020-05-21 21:00:00,9045.43,9147.9,9055.79,9103.43,818.16999872
2020-05-21 22:00:00,9095.18,9156.3,9103.43,9114.27,958.55648216
2020-05-21 23:00:00,9023.9,9124.84,9114.28,9061.96,712.44764707
2020-05-22 00:00:00,8967.15,9061.05,9059.32,9018.99,975.2657716
2020-05-22 01:00:00,9015.29,9125.42,9018.99,9085.03,674.73830367
2020-05-22 02:00:00,9030.68,9112.0,9089.6,9031.11,359.35778219
2020-05-22 03:00:00,8953.17,9064.44,9031.37,8982.3,741.51358138
2020-05-22 04:00:00,8923.5,9026.62,8981.43,8984.37,890.29292015
2020-05-22 05:00:00,8952.54,9062.61,8984.35,9036.46,487.19759049
2020-05-22 06:00:00,9024.84,9094.28,9039.99,9079.45,460.72647051
2020-05-22 07:00:00,9045.61,9112.29,9079.45,9071.33,544.16749628
2020-05-22 08:00:00,9035.37,9104.36,9071.34,9079.0,397.68580231
2020-05-22 09:00:00,9041.95,9099.0,9079.0,9098.99,259.14650411
2020-05-22 10:00:00,9099.0,9189.0,9099.0,9161.55,667.97455255
2020-05-22 11:00:00,9126.6,9184.54,9161.56,9164.2,366.63160382
2020-05-22 12:00:00,9143.0,9198.0,9165.6,9172.01,495.7972925
2020-05-22 13:00:00,9075.29,9176.53,9172.01,9106.97,531.97793856
2020-05-22 14:00:00,9106.97,9167.98,9106.97,9132.91,458.11785358
2020-05-22 15:00:00,9131.53,9224.38,9134.7,9224.38,924.63394384
2020-05-22 16:00:00,9184.85,9249.99,9224.38,9249.07,994.57938813
2020-05-22 17:00:00,9180.75,9267.34,9248.44,9197.74,1010.7563788
2020-05-22 18:00:00,9178.4,9227.21,9199.46,9204.8,427.88026864
2020-05-22 19:00:00,9142.01,9227.3,9203.9,9173.33,607.18146945
2020-05-22 20:00:00,9129.4,9214.92,9173.33,9180.53,586.09982416
2020-05-22 21:00:00,9170.0,9208.19,9182.44,9205.16,310.75568764
2020-05-22 22:00:00,9180.01,9217.76,9205.17,9200.44,274.96276713
2020-05-22 23:00:00,9133.83,9200.99,9200.44,9168.84,284.47767949
2020-05-23 00:00:00,9168.83,9258.68,9168.84,9248.37,419.67135293
2020-05-23 01:00:00,9230.01,9278.0,9247.99,9244.75,496.3407662
2020-05-23 02:00:00,9241.1,9295.0,9244.99,9280.01,456.46205944
2020-05-23 03:00:00,9277.34,9313.83,9280.01,9295.3,376.64446541
2020-05-23 04:00:00,9245.61,9310.0,9294.66,9262.69,266.39470355
2020-05-23 05:00:00,9240.0,9269.17,9262.68,9268.6,264.71339547
2020-05-23 06:00:00,9215.0,9268.59,9268.59,9243.66,295.5380127
2020-05-23 07:00:00,9228.1,9270.0,9243.66,9259.22,130.71975889
2020-05-23 08:00:00,9164.77,9259.23,9259.23,9191.51,308.44355952
2020-05-23 09:00:00,9115.67,9203.32,9192.24,9140.0,262.45025436
2020-05-23 10:00:00,9097.29,9150.0,9140.0,9140.87,342.98102747
2020-05-23 11:00:00,9133.88,9198.09,9140.86,9183.0,433.22036267
2020-05-23 12:00:00,9090.11,9182.85,9182.85,9134.79,362.31082381
2020-05-23 13:00:00,9112.53,9175.34,9134.78,9155.56,300.96746953
2020-05-23 14:00:00,9139.48,9220.0,9155.56,9201.19,259.63571251
2020-05-23 15:00:00,9171.8,9216.04,9201.47,9198.55,269.49388571
2020-05-23 16:00:00,9140.85,9213.0,9198.55,9175.85,241.60689532
2020-05-23 17:00:00,9164.79,9204.69,9175.22,9182.99,149.96225111
2020-05-23 18:00:00,9151.86,9209.85,9183.0,9163.85,185.85407237
2020-05-23 19:00:00,9128.2,9195.93,9163.85,9186.71,201.49502854
2020-05-23 20:00:00,9170.0,9250.0,9186.7,9238.45,230.1479546
2020-05-23 21:00:00,9213.22,9243.98,9236.23,9231.34,225.44324796
2020-05-23 22:00:00,9212.99,9248.55,9231.34,9233.48,131.33648545
2020-05-23 23:00:00,9156.0,9235.0,9233.48,9181.76,267.01437196
2020-05-24 00:00:00,9123.98,9217.2,9181.09,9201.22,358.83609488
2020-05-24 01:00:00,9175.22,9212.0,9201.1,9176.86,244.55170807
2020-05-24 02:00:00,9175.22,9234.94,9176.85,9202.01,139.06886455
2020-05-24 03:00:00,9168.38,9222.78,9202.02,9197.68,238.48098751
2020-05-24 04:00:00,9193.21,9223.54,9197.67,9195.62,90.05290136
2020-05-24 05:00:00,9187.01,9219.28,9195.62,9215.17,111.10483606
2020-05-24 06:00:00,9215.17,9306.23,9215.17,9280.43,535.01592107
2020-05-24 07:00:00,9249.88,9293.64,9286.61,9263.63,145.84603328
2020-05-24 08:00:00,9247.3,9280.17,9262.39,9265.12,105.84368885
2020-05-24 09:00:00,9263.1,9301.2,9265.12,9270.99,184.98042201
2020-05-24 10:00:00,9258.6,9290.88,9270.99,9268.28,106.24748434
2020-05-24 11:00:00,9090.0,9268.39,9268.29,9116.5,660.82663808
2020-05-24 12:00:00,9090.0,9177.65,9116.37,9159.88,375.0232975
2020-05-24 13:00:00,9038.04,9159.88,9159.88,9090.39,632.26255296
2020-05-24 14:00:00,9001.07,9090.39,9090.39,9074.37,645.16305232
2020-05-24 15:00:00,9026.15,9092.36,9074.37,9055.27,383.77982812
2020-05-24 16:00:00,8850.5,9056.16,9056.16,8939.41,2056.8395471
2020-05-24 17:00:00,8921.65,8980.0,8937.57,8943.41,659.31923345
2020-05-24 18:00:00,8893.27,8980.0,8946.19,8940.33,561.77542936
2020-05-24 19:00:00,8937.49,9040.86,8940.26,9015.7,497.68030497
2020-05-24 20:00:00,8985.21,9041.16,9016.58,9001.01,344.26652185
2020-05-24 21:00:00,9000.15,9084.97,9001.01,9057.29,349.87677272
2020-05-24 22:00:00,9013.83,9065.34,9057.31,9039.66,256.3731031
2020-05-24 23:00:00,8680.7,9050.0,9039.68,8715.73,3321.13045511
2020-05-25 00:00:00,8632.93,8818.42,8715.69,8808.46,2120.66178735
2020-05-25 01:00:00,8762.5,8809.1,8807.51,8792.16,543.92021614
2020-05-25 02:00:00,8763.78,8818.43,8792.16,8793.2,431.35765785
2020-05-25 03:00:00,8741.0,8794.52,8793.19,8782.21,648.56575221
2020-05-25 04:00:00,8767.39,8810.0,8782.2,8808.06,239.69932054
2020-05-25 05:00:00,8759.2,8819.53,8808.06,8778.47,307.95278329
2020-05-25 06:00:00,8757.88,8810.0,8780.96,8788.09,440.47096948
2020-05-25 07:00:00,8773.25,8870.26,8787.56,8863.45,365.15815444
2020-05-25 08:00:00,8823.0,8879.99,8863.44,8823.03,246.94160485
2020-05-25 09:00:00,8714.74,8873.33,8823.03,8757.67,638.43631059
2020-05-25 10:00:00,8679.0,8796.57,8759.45,8689.68,612.49399504
2020-05-25 11:00:00,8674.21,8763.67,8689.18,8753.0,390.83568438
2020-05-25 12:00:00,8736.09,8787.17,8752.39,8760.81,423.49467548
2020-05-25 13:00:00,8733.68,8835.76,8762.48,8814.28,341.86442094
2020-05-25 14:00:00,8718.26,8861.66,8814.29,8753.46,860.45948684
2020-05-25 15:00:00,8740.31,8802.51,8753.45,8780.54,460.44902989
2020-05-25 16:00:00,8764.51,8845.21,8780.54,8808.48,433.51675166
2020-05-25 17:00:00,8792.48,8923.62,8808.48,8894.96,662.64828271
2020-05-25 18:00:00,8860.02,8911.18,8894.96,8889.68,529.61895711
2020-05-25 19:00:00,8876.18,8977.0,8889.67,8934.04,627.22021647
2020-05-25 20:00:00,8900.0,8949.0,8934.05,8918.02,313.76610668
2020-05-25 21:00:00,8871.01,8929.81,8918.02,8902.67,298.20725774
2020-05-25 22:00:00,8871.1,8923.83,8902.66,8903.24,202.82320578
2020-05-25 23:00:00,8890.57,8935.0,8903.74,8899.31,187.67940949
2020-05-26 00:00:00,8825.01,8922.1,8900.0,8860.0,528.09607396
2020-05-26 01:00:00,8850.12,8888.84,8861.0,8882.08,302.47683912
2020-05-26 02:00:00,8874.19,8917.98,8881.27,8875.16,282.24044737
2020-05-26 03:00:00,8865.95,8930.0,8875.15,8903.51,293.26735667
2020-05-26 04:00:00,8880.0,8923.34,8903.5,8904.69,225.01347785
2020-05-26 05:00:00,8891.47,8940.47,8904.69,8935.01,586.95264403
2020-05-26 06:00:00,8877.58,8940.41,8935.01,8889.05,339.7008114
2020-05-26 07:00:00,8859.78,8964.79,8889.06,8957.19,449.03875636
2020-05-26 08:00:00,8942.1,9016.99,8957.2,8963.47,471.1730066
2020-05-26 09:00:00,8870.43,8994.41,8963.46,8888.45,559.5749493
2020-05-26 10:00:00,8830.0,8894.32,8888.45,8860.01,610.88353227
2020-05-26 11:00:00,8840.01,8882.37,8860.0,8866.1,283.79188345
2020-05-26 12:00:00,8790.0,8911.27,8861.86,8816.22,899.77870644
2020-05-26 13:00:00,8787.92,8860.27,8816.21,8807.36,661.04613863
2020-05-26 14:00:00,8793.55,8860.96,8809.69,8814.13,514.04795398
2020-05-26 15:00:00,8700.66,8832.44,8814.13,8723.72,1233.28364466
2020-05-26 16:00:00,8694.23,8807.86,8723.71,8788.31,760.92463009
2020-05-26 17:00:00,8779.14,8819.97,8788.41,8811.6,387.30958728
2020-05-26 18:00:00,8794.58,8822.99,8811.61,8812.0,448.78054371
2020-05-26 19:00:00,8759.0,8812.01,8812.01,8794.28,345.93676532
2020-05-26 20:00:00,8794.27,8881.86,8794.27,8860.86,480.99756433
2020-05-26 21:00:00,8831.32,8881.61,8857.42,8845.5,351.15243465
2020-05-26 22:00:00,8803.21,8845.5,8845.5,8830.11,282.37784581
2020-05-26 23:00:00,8819.52,8854.5,8832.48,8844.42,209.58538527
2020-05-27 00:00:00,8833.58,8896.76,8844.41,8885.01,484.09884953
2020-05-27 01:00:00,8847.2,8890.66,8885.01,8851.59,220.95466263
2020-05-27 02:00:00,8811.46,8877.22,8851.66,8818.73,338.94471914
2020-05-27 03:00:00,8817.18,8852.03,8817.98,8825.85,205.7517905
2020-05-27 04:00:00,8825.0,8857.55,8825.84,8857.55,133.07283498
2020-05-27 05:00:00,8852.85,8876.45,8859.91,8875.0,110.26291896
2020-05-27 06:00:00,8831.38,8882.69,8874.99,8840.01,107.40293106
2020-05-27 07:00:00,8831.63,8859.99,8840.01,8841.05,98.05975379
2020-05-27 08:00:00,8841.05,8955.92,8841.05,8930.48,538.88603205
2020-05-27 09:00:00,8906.03,8937.64,8929.73,8927.17,198.72056751
2020-05-27 10:00:00,8920.06,9178.0,8924.02,9126.71,1650.66847332
2020-05-27 11:00:00,9107.07,9163.13,9128.23,9148.72,556.23210989
2020-05-27 12:00:00,9133.0,9191.7,9148.72,9148.72,909.48030231
2020-05-27 13:00:00,9128.47,9187.09,9148.07,9147.55,586.52307976
2020-05-27 14:00:00,9124.66,9175.03,9147.55,9155.11,458.66378351
2020-05-27 15:00:00,9126.01,9230.0,9155.1,9145.98,831.99061557
2020-05-27 16:00:00,9139.17,9191.09,9145.98,9171.95,476.79500801
2020-05-27 17:00:00,9168.27,9223.58,9172.36,9195.39,560.52655036
2020-05-27 18:00:00,9158.33,9200.0,9195.39,9169.62,329.23296852
2020-05-27 19:00:00,9139.01,9172.87,9169.62,9154.99,392.27085121
2020-05-27 20:00:00,9154.72,9175.0,9157.28,9163.73,254.60058709
2020-05-27 21:00:00,9060.0,9163.74,9163.73,9068.0,588.25561315
2020-05-27 22:00:00,9051.03,9127.86,9068.0,9097.25,332.63738244
2020-05-27 23:00:00,9091.05,9211.61,9097.26,9208.53,572.64596753
2020-05-28 00:00:00,9166.89,9289.0,9208.53,9271.41,792.72402759
2020-05-28 01:00:00,9217.29,9283.53,9271.41,9220.25,896.26358948
2020-05-28 02:00:00,9163.97,9234.65,9220.24,9201.98,354.3741949
2020-05-28 03:00:00,9155.0,9200.1,9200.09,9166.38,285.17766463
2020-05-28 04:00:00,9131.77,9199.99,9166.37,9176.28,285.08666891
2020-05-28 05:00:00,9118.09,9177.03,9176.28,9164.93,133.75779825
2020-05-28 06:00:00,9147.31,9174.0,9165.76,9166.75,132.05941409
2020-05-28 07:00:00,9123.37,9182.82,9166.75,9145.5,173.95494365
2020-05-28 08:00:00,9112.0,9188.23,9144.1,9188.21,126.11138279
2020-05-28 09:00:00,9174.11,9204.99,9188.24,9203.23,311.88531959
2020-05-28 10:00:00,9165.16,9203.25,9201.31,9166.95,170.40780764
2020-05-28 11:00:00,9155.43,9282.0,9166.53,9266.03,760.49260486
2020-05-28 12:00:00,9251.38,9442.52,9266.53,9431.57,1567.8233036
2020-05-28 13:00:00,9388.98,9454.0,9431.57,9411.82,778.48089369
2020-05-28 14:00:00,9411.82,9510.21,9411.82,9469.93,1241.22750736
2020-05-28 15:00:00,9443.43,9518.95,9469.93,9503.57,731.87808848
2020-05-28 16:00:00,9445.0,9538.97,9503.57,9450.13,1078.94232094
2020-05-28 17:00:00,9448.83,9477.13,9450.14,9470.01,490.34026228
2020-05-28 18:00:00,9430.01,9482.16,9470.01,9430.01,515.59890391
2020-05-28 19:00:00,9408.27,9483.0,9430.01,9453.99,487.30987612
2020-05-28 20:00:00,9420.45,9462.68,9455.46,9446.57,360.98674338
2020-05-28 21:00:00,9412.62,9488.97,9448.71,9438.7,479.73097587
2020-05-28 22:00:00,9438.7,9557.67,9438.71,9487.0,813.22919521
2020-05-28 23:00:00,9484.57,9625.0,9487.0,9580.19,1543.2330053
2020-05-29 00:00:00,9498.91,9609.02,9580.01,9511.1,882.82535235
2020-05-29 01:00:00,9463.58,9534.86,9511.1,9511.6,646.08565743
2020-05-29 02:00:00,9492.67,9539.74,9511.42,9503.02,314.2300698
2020-05-29 03:00:00,9489.99,9530.97,9503.02,9515.34,290.27375335
2020-05-29 04:00:00,9490.41,9539.54,9515.87,9495.04,240.77073191
2020-05-29 05:00:00,9466.23,9529.36,9494.8,9517.02,244.22707326
2020-05-29 06:00:00,9502.61,9546.67,9515.62,9510.9,236.3085692
2020-05-29 07:00:00,9501.6,9534.99,9510.91,9519.57,379.98672529
2020-05-29 08:00:00,9420.0,9591.88,9519.35,9445.32,986.73399192
2020-05-29 09:00:00,9436.6,9475.58,9445.33,9445.0,350.30072857
2020-05-29 10:00:00,9353.65,9467.05,9445.01,9359.72,686.66253735
2020-05-29 11:00:00,9340.0,9413.22,9359.71,9400.01,495.31679488
2020-05-29 12:00:00,9370.77,9445.0,9400.01,9394.35,465.4895746
2020-05-29 13:00:00,9380.0,9442.0,9394.82,9434.51,384.26368469
2020-05-29 14:00:00,9420.11,9475.55,9434.51,9443.79,538.15199135
2020-05-29 15:00:00,9330.01,9444.0,9443.79,9404.15,761.04380871
2020-05-29 16:00:00,9390.0,9442.86,9405.15,9427.35,305.45458552
2020-05-29 17:00:00,9409.36,9445.0,9427.36,9424.09,375.88946224
2020-05-29 18:00:00,9394.05,9434.2,9423.55,9430.01,351.53912363
2020-05-29 19:00:00,9391.67,9432.67,9430.01,9398.61,375.5132905
2020-05-29 20:00:00,9386.0,9430.28,9398.62,9414.42,315.49867994
2020-05-29 21:00:00,9369.31,9415.16,9414.41,9389.91,230.72479853
2020-05-29 22:00:00,9370.46,9433.33,9389.89,9427.16,295.67465721
2020-05-29 23:00:00,9415.32,9451.35,9427.15,9423.84,262.46080132
2020-05-30 00:00:00,9355.55,9426.87,9423.85,9368.01,480.21547835
2020-05-30 01:00:00,9349.98,9397.0,9368.01,9376.98,503.18895363
2020-05-30 02:00:00,9359.24,9388.14,9376.98,9381.33,250.89257326
2020-05-30 03:00:00,9326.43,9392.29,9381.81,9391.5,203.21524698
2020-05-30 04:00:00,9391.67,9563.29,9392.71,9510.93,686.64389031
2020-05-30 05:00:00,9499.02,9562.88,9510.93,9553.22,344.9576813
2020-05-30 06:00:00,9533.02,9598.0,9553.23,9547.23,415.4028833
2020-05-30 07:00:00,9519.84,9562.26,9546.95,9526.05,230.87446018
2020-05-30 08:00:00,9525.54,9557.24,9525.59,9530.01,139.71164338
2020-05-30 09:00:00,9466.96,9537.91,9530.0,9495.8,315.2674597
2020-05-30 10:00:00,9489.62,9529.75,9495.8,9525.02,101.53552637
2020-05-30 11:00:00,9521.74,9581.13,9525.0,9553.23,280.52866795
2020-05-30 12:00:00,9507.92,9557.33,9553.95,9545.79,240.5985772
2020-05-30 13:00:00,9521.53,9578.02,9543.65,9565.38,326.12282085
2020-05-30 14:00:00,9539.42,9576.18,9565.37,9546.96,245.53615061
2020-05-30 15:00:00,9496.0,9547.28,9546.95,9538.7,352.42506087
2020-05-30 16:00:00,9512.59,9550.0,9538.63,9540.79,231.55144107
2020-05-30 17:00:00,9516.32,9548.95,9540.79,9526.78,199.18720388
2020-05-30 18:00:00,9516.77,9549.11,9526.0,9532.11,195.58328013
2020-05-30 19:00:00,9517.65,9544.0,9532.12,9539.09,169.86375832
2020-05-30 20:00:00,9400.0,9541.37,9539.08,9440.01,919.33109818
2020-05-30 21:00:00,9433.69,9494.98,9440.0,9487.75,488.40095245
2020-05-30 22:00:00,9466.97,9764.0,9490.56,9732.54,2376.43108119
2020-05-30 23:00:00,9642.97,9744.06,9731.38,9700.33,812.23225796
2020-05-31 00:00:00,9637.3,9705.6,9700.32,9660.03,467.19325085
2020-05-31 01:00:00,9630.78,9676.96,9660.01,9659.77,239.12042071
2020-05-31 02:00:00,9616.63,9658.23,9658.23,9639.11,256.14832776
2020-05-31 03:00:00,9555.03,9660.36,9639.09,9584.52,842.5237279
2020-05-31 04:00:00,9520.23,9603.9,9584.53,9557.36,652.52879935
2020-05-31 05:00:00,9551.75,9614.57,9557.36,9565.62,286.17107412
2020-05-31 06:00:00,9544.0,9579.96,9565.62,9546.03,164.56184628
2020-05-31 07:00:00,9522.89,9588.13,9548.34,9561.19,126.52219206
2020-05-31 08:00:00,9528.0,9578.96,9561.19,9539.0,95.61237674
2020-05-31 09:00:00,9499.01,9567.55,9538.99,9562.78,210.5049546
2020-05-31 10:00:00,9550.21,9600.0,9562.99,9598.83,148.2251039
2020-05-31 11:00:00,9565.28,9598.81,9598.81,9589.35,142.10540968
2020-05-31 12:00:00,9552.74,9635.0,9589.36,9578.85,368.84283769
2020-05-31 13:00:00,9524.13,9594.76,9578.85,9551.12,281.32697195
2020-05-31 14:00:00,9455.22,9559.1,9549.89,9469.58,404.44375496
2020-05-31 15:00:00,9435.0,9501.13,9468.31,9480.01,343.07305634
2020-05-31 16:00:00,9459.16,9536.62,9480.04,9524.75,303.55647164
2020-05-31 17:00:00,9485.29,9534.19,9524.75,9500.27,178.90215271
2020-05-31 18:00:00,9460.69,9505.35,9500.02,9493.7,284.1560305
2020-05-31 19:00:00,9480.27,9532.61,9493.7,9514.78,208.67268642
2020-05-31 20:00:00,9490.0,9520.0,9513.02,9505.01,166.77985256
2020-05-31 21:00:00,9416.21,9504.98,9503.89,9460.4,702.60228759
2020-05-31 22:00:00,9415.0,9518.1,9460.39,9453.16,360.68496707
2020-05-31 23:00:00,9369.58,9474.98,9453.15,9446.57,710.45813963
2020-06-01 00:00:00,9417.42,9505.7,9445.83,9496.15,485.86384953
2020-06-01 01:00:00,9465.0,9567.13,9496.15,9551.12,482.48092456
2020-06-01 02:00:00,9519.63,9564.8,9551.11,9528.77,361.34192379
2020-06-01 03:00:00,9510.04,9554.48,9528.58,9548.48,224.18839546
2020-06-01 04:00:00,9539.49,9615.0,9550.0,9548.99,437.63260922
2020-06-01 05:00:00,9526.39,9563.12,9547.3,9531.69,184.0926334
2020-06-01 06:00:00,9526.55,9557.8,9531.69,9532.03,96.51342774
2020-06-01 07:00:00,9530.92,9577.7,9532.49,9567.35,157.83772724
2020-06-01 08:00:00,9526.7,9576.05,9567.35,9532.56,180.66137901
2020-06-01 09:00:00,9526.69,9553.99,9533.69,9535.47,95.87989468
2020-06-01 10:00:00,9507.48,9544.85,9535.47,9538.97,180.51127096
2020-06-01 11:00:00,9508.32,9544.26,9538.98,9508.63,152.47170077
2020-06-01 12:00:00,9490.0,9590.45,9508.32,9560.01,370.17565329
2020-06-01 13:00:00,9538.51,9568.13,9560.0,9550.88,353.71580752
2020-06-01 14:00:00,9548.0,9578.55,9548.58,9562.03,452.40166087
2020-06-01 15:00:00,9491.37,9562.92,9562.02,9538.0,506.96571152
2020-06-01 16:00:00,9537.0,9613.0,9538.0,9585.62,692.25713166
2020-06-01 17:00:00,9563.42,9595.32,9585.61,9578.58,342.19648455
2020-06-01 18:00:00,9557.26,9588.38,9577.78,9584.6,295.2030682
2020-06-01 19:00:00,9566.0,9613.0,9584.94,9573.84,386.42290976
2020-06-01 20:00:00,9560.82,9699.21,9575.71,9682.77,1036.5019625
2020-06-01 21:00:00,9634.03,9708.19,9682.77,9653.97,649.52908875
2020-06-01 22:00:00,9653.96,9755.37,9653.96,9750.98,1253.57826576
2020-06-01 23:00:00,9750.98,10428.0,9750.98,10208.96,12298.18480674
2020-06-02 00:00:00,10111.11,10237.6,10208.96,10125.68,3402.07075954
2020-06-02 01:00:00,10060.0,10150.0,10125.44,10127.87,3497.95348461
2020-06-02 02:00:00,10080.95,10127.87,10127.87,10089.16,1145.90461999
2020-06-02 03:00:00,10037.6,10106.15,10089.15,10091.0,1195.35696934
2020-06-02 04:00:00,10065.78,10113.21,10090.99,10092.78,493.36297239
2020-06-02 05:00:00,10065.0,10121.1,10092.78,10084.29,529.7824303
2020-06-02 06:00:00,10079.39,10127.47,10082.88,10093.19,410.54288043
2020-06-02 07:00:00,10086.23,10122.59,10093.2,10118.85,257.18305997
2020-06-02 08:00:00,10100.62,10148.0,10118.84,10101.68,391.15686351
2020-06-02 09:00:00,10091.78,10120.28,10101.67,10097.07,251.62218905
2020-06-02 10:00:00,10092.96,10140.42,10097.08,10133.51,303.47457464
2020-06-02 11:00:00,10087.6,10141.76,10133.51,10104.84,489.13588887
2020-06-02 12:00:00,10100.01,10131.17,10102.55,10118.87,713.8794664
2020-06-02 13:00:00,10117.61,10185.61,10118.86,10154.42,1152.78300201
2020-06-02 14:00:00,9300.0,10176.44,10154.41,9583.37,7569.53000223
2020-06-02 15:00:00,9270.0,9602.0,9583.36,9464.46,5979.77327365
2020-06-02 16:00:00,9417.38,9510.94,9464.44,9478.95,1185.12835638
